timestamp,cpu_freq,ram
2022-03-09 15:19:00.470356,1696.0,8808607744
2022-03-09 15:19:01.482617,1696.0,8806768640
2022-03-09 15:19:02.488783,1696.0,8796053504
2022-03-09 15:19:03.493904,1696.0,8793403392
2022-03-09 15:19:04.500523,1696.0,8796082176
2022-03-09 15:19:05.508623,1696.0,8791191552
2022-03-09 15:19:06.521574,1696.0,8791166976
2022-03-09 15:19:07.540705,1696.0,8775569408
2022-03-09 15:19:08.542534,1696.0,8766963712
2022-03-09 15:19:09.549508,1696.0,8765034496
2022-03-09 15:19:10.559292,1696.0,8763854848
2022-03-09 15:19:11.576476,1696.0,8762109952
2022-03-09 15:19:12.584478,1696.0,8763699200
2022-03-09 15:19:13.593110,1696.0,8760586240
2022-03-09 15:19:14.600329,1696.0,8758427648
2022-03-09 15:19:15.613983,1696.0,8761544704
2022-03-09 15:19:16.619626,1696.0,8769269760
2022-03-09 15:19:17.631712,1696.0,8781602816
2022-03-09 15:19:18.646657,1696.0,8788733952
2022-03-09 15:19:19.649765,1696.0,8787009536
2022-03-09 15:19:20.657386,1696.0,8781148160
2022-03-09 15:19:21.660134,1696.0,8769044480
2022-03-09 15:19:22.663843,1696.0,8782585856
2022-03-09 15:19:23.667909,1696.0,8779882496
2022-03-09 15:19:24.672970,1696.0,8775815168
2022-03-09 15:19:25.688271,1696.0,8771141632
2022-03-09 15:19:26.692012,1696.0,8774946816
2022-03-09 15:19:27.697544,1696.0,8772366336
2022-03-09 15:19:28.701228,1696.0,8776290304
2022-03-09 15:19:29.716931,1696.0,8774623232
2022-03-09 15:19:30.722131,1696.0,8767811584
2022-03-09 15:19:31.736927,1696.0,8769789952
2022-03-09 15:19:32.746059,1696.0,8772796416
2022-03-09 15:19:33.751075,1696.0,8764444672
2022-03-09 15:19:34.759041,1696.0,8771072000
2022-03-09 15:19:35.765495,1696.0,8763441152
2022-03-09 15:19:36.783350,1696.0,8767684608
2022-03-09 15:19:37.800435,1696.0,8764362752
2022-03-09 15:19:38.807187,1696.0,8768442368
2022-03-09 15:19:39.811511,1696.0,8764391424
2022-03-09 15:19:40.826162,1696.0,8766832640
2022-03-09 15:19:41.833671,1696.0,8761884672
2022-03-09 15:19:42.848028,1696.0,8769667072
2022-03-09 15:19:43.851677,1696.0,8764825600
2022-03-09 15:19:44.854909,1696.0,8767844352
2022-03-09 15:19:45.872223,1696.0,8765059072
2022-03-09 15:19:46.889086,1696.0,8767131648
2022-03-09 15:19:47.900892,1696.0,8765030400
2022-03-09 15:19:48.905685,1696.0,8766640128
2022-03-09 15:19:49.912071,1696.0,8765562880
2022-03-09 15:19:50.912981,1696.0,8769474560
2022-03-09 15:19:51.926446,1696.0,8769282048
2022-03-09 15:19:52.926979,1696.0,8767811584
2022-03-09 15:19:53.942328,1696.0,8769277952
2022-03-09 15:19:54.951367,1696.0,8767123456
2022-03-09 15:19:55.959554,1696.0,8769019904
2022-03-09 15:19:56.975345,1696.0,8762392576
2022-03-09 15:19:57.977015,1696.0,8765280256
2022-03-09 15:19:58.984156,1696.0,8760758272
2022-03-09 15:19:59.997124,1696.0,8764178432
2022-03-09 15:20:01.003765,1696.0,8816930816
2022-03-09 15:20:02.016592,1696.0,8805535744
2022-03-09 15:20:03.019620,1696.0,8800669696
2022-03-09 15:20:04.022837,1696.0,8802304000
2022-03-09 15:20:05.038021,1696.0,8803868672
2022-03-09 15:20:06.052039,1696.0,8786771968
2022-03-09 15:20:07.059359,1696.0,8783405056
2022-03-09 15:20:08.075241,1696.0,8773795840
2022-03-09 15:20:09.077400,1696.0,8771334144
2022-03-09 15:20:10.089993,1696.0,8768028672
2022-03-09 15:20:11.103524,1696.0,8770400256
2022-03-09 15:20:12.110222,1696.0,8765665280
2022-03-09 15:20:13.128360,1696.0,8769695744
2022-03-09 15:20:14.144097,1696.0,8765878272
2022-03-09 15:20:15.147055,1696.0,8768622592
2022-03-09 15:20:16.153388,1696.0,8766345216
2022-03-09 15:20:17.165466,1696.0,8771207168
2022-03-09 15:20:18.182039,1696.0,8767660032
2022-03-09 15:20:19.199419,1696.0,8766263296
2022-03-09 15:20:20.206227,1696.0,8757100544
2022-03-09 15:20:21.219868,1696.0,8764096512
2022-03-09 15:20:22.225086,1696.0,8764424192
2022-03-09 15:20:23.227979,1696.0,8759795712
2022-03-09 15:20:24.239875,1696.0,8762380288
2022-03-09 15:20:25.246336,1696.0,8757960704
2022-03-09 15:20:26.261877,1696.0,8760623104
2022-03-09 15:20:27.278363,1696.0,8754425856
2022-03-09 15:20:28.292845,1696.0,8758525952
2022-03-09 15:20:29.295700,1696.0,8760868864
2022-03-09 15:20:30.299325,1696.0,8758444032
2022-03-09 15:20:31.306575,1696.0,8762433536
2022-03-09 15:20:32.314074,1696.0,8758792192
2022-03-09 15:20:33.330577,1696.0,8762482688
2022-03-09 15:20:34.346434,1696.0,8758542336
2022-03-09 15:20:35.351982,1696.0,8759291904
2022-03-09 15:20:36.354080,1696.0,8758820864
2022-03-09 15:20:37.356963,1696.0,8760389632
2022-03-09 15:20:38.371611,1696.0,8758353920
2022-03-09 15:20:39.388653,1696.0,8761581568
2022-03-09 15:20:40.392394,1696.0,8758591488
2022-03-09 15:20:41.410130,1696.0,8761536512
2022-03-09 15:20:42.415600,1696.0,8751759360
2022-03-09 15:20:43.423607,1696.0,8760348672
2022-03-09 15:20:44.435816,1696.0,8763310080
2022-03-09 15:20:45.440628,1696.0,8774701056
2022-03-09 15:20:46.451188,1696.0,8777814016
2022-03-09 15:20:47.463996,1696.0,8778534912
2022-03-09 15:20:48.475313,1696.0,8778690560
2022-03-09 15:20:49.476981,1696.0,8780369920
2022-03-09 15:20:50.491507,1696.0,8772759552
2022-03-09 15:20:51.507492,1696.0,8770740224
2022-03-09 15:20:52.517002,1696.0,8777601024
2022-03-09 15:20:53.517930,1696.0,8775180288
2022-03-09 15:20:54.530385,1696.0,8773824512
2022-03-09 15:20:55.533331,1696.0,8776622080
2022-03-09 15:20:56.549521,1696.0,8772177920
2022-03-09 15:20:57.563218,1696.0,8769880064
2022-03-09 15:20:58.578256,1696.0,8762454016
2022-03-09 15:20:59.584688,1696.0,8767967232
2022-03-09 15:21:00.590309,1696.0,8814862336
2022-03-09 15:21:01.594873,1696.0,8804855808
2022-03-09 15:21:02.599144,1696.0,8804691968
2022-03-09 15:21:03.601697,1696.0,8794959872
2022-03-09 15:21:04.604733,1696.0,8801837056
2022-03-09 15:21:05.611313,1696.0,8789176320
2022-03-09 15:21:06.626000,1696.0,8781713408
2022-03-09 15:21:07.633374,1696.0,8771993600
2022-03-09 15:21:08.635680,1696.0,8769650688
2022-03-09 15:21:09.647670,1696.0,8770252800
2022-03-09 15:21:10.662795,1696.0,8767901696
2022-03-09 15:21:11.664658,1696.0,8670797824
2022-03-09 15:21:12.672062,1696.0,8539168768
2022-03-09 15:21:13.685943,1696.0,8533278720
2022-03-09 15:21:14.690209,1696.0,8536985600
2022-03-09 15:21:15.694446,1696.0,8534421504
2022-03-09 15:21:16.699352,1696.0,8536395776
2022-03-09 15:21:17.704954,1696.0,8532623360
2022-03-09 15:21:18.710811,1696.0,8535678976
2022-03-09 15:21:19.716581,1696.0,8531542016
2022-03-09 15:21:20.717560,1696.0,8533663744
2022-03-09 15:21:21.721029,1696.0,8535928832
2022-03-09 15:21:22.724886,1696.0,8534454272
2022-03-09 15:21:23.731468,1696.0,8534646784
2022-03-09 15:21:24.735010,1696.0,8526950400
2022-03-09 15:21:25.752611,1696.0,8526966784
2022-03-09 15:21:26.755127,1696.0,8534794240
2022-03-09 15:21:27.766179,1696.0,8526000128
2022-03-09 15:21:28.769187,1696.0,8531226624
2022-03-09 15:21:29.785652,1696.0,8529420288
2022-03-09 15:21:30.801158,1696.0,8530063360
2022-03-09 15:21:31.816745,1696.0,8533385216
2022-03-09 15:21:32.833341,1696.0,8527904768
2022-03-09 15:21:33.847265,1696.0,8531083264
2022-03-09 15:21:34.852950,1696.0,8529068032
2022-03-09 15:21:35.870419,1696.0,8532361216
2022-03-09 15:21:36.876579,1696.0,8528609280
2022-03-09 15:21:37.893747,1696.0,8532283392
2022-03-09 15:21:38.911387,1696.0,8530915328
2022-03-09 15:21:39.925923,1696.0,8531333120
2022-03-09 15:21:40.933723,1696.0,8532484096
2022-03-09 15:21:41.939808,1696.0,8529063936
2022-03-09 15:21:42.954247,1696.0,8533843968
2022-03-09 15:21:43.959941,1696.0,8529842176
2022-03-09 15:21:44.978440,1696.0,8532799488
2022-03-09 15:21:45.985360,1696.0,8530702336
2022-03-09 15:21:46.993846,1696.0,8533700608
2022-03-09 15:21:48.009214,1696.0,8534122496
2022-03-09 15:21:49.019782,1696.0,8531111936
2022-03-09 15:21:50.020685,1696.0,8532320256
2022-03-09 15:21:51.026793,1696.0,8537251840
2022-03-09 15:21:52.036079,1696.0,8543232000
2022-03-09 15:21:53.041459,1696.0,8544264192
2022-03-09 15:21:54.044290,1696.0,8550354944
2022-03-09 15:21:55.046724,1696.0,8551211008
2022-03-09 15:21:56.060298,1696.0,8551305216
2022-03-09 15:21:57.070329,1696.0,8550199296
2022-03-09 15:21:58.078054,1696.0,8543989760
2022-03-09 15:21:59.095758,1696.0,8548839424
2022-03-09 15:22:00.102850,1696.0,8579371008
2022-03-09 15:22:01.112946,1696.0,8589934592
2022-03-09 15:22:02.126234,1696.0,8571805696
2022-03-09 15:22:03.139480,1696.0,8584220672
2022-03-09 15:22:04.156250,1696.0,8583225344
2022-03-09 15:22:05.171211,1696.0,8579284992
2022-03-09 15:22:06.184794,1696.0,8582475776
2022-03-09 15:22:07.190097,1696.0,8571752448
2022-03-09 15:22:08.203936,1696.0,8555560960
2022-03-09 15:22:09.217181,1696.0,8557428736
2022-03-09 15:22:10.232064,1696.0,8548687872
2022-03-09 15:22:11.243563,1696.0,8545914880
2022-03-09 15:22:12.254371,1696.0,8546889728
2022-03-09 15:22:13.269103,1696.0,8548352000
2022-03-09 15:22:14.286683,1696.0,8549552128
2022-03-09 15:22:15.300085,1696.0,8512200704
2022-03-09 15:22:16.311335,1696.0,8514727936
2022-03-09 15:22:17.320945,1696.0,8521433088
2022-03-09 15:22:18.323542,1696.0,8576577536
2022-03-09 15:22:19.333557,1696.0,8578301952
2022-03-09 15:22:20.348161,1696.0,8730079232
2022-03-09 15:22:21.362299,1696.0,8713736192
2022-03-09 15:22:22.365919,1696.0,8764280832
2022-03-09 15:22:23.380969,1696.0,8846635008
2022-03-09 15:22:24.392291,1696.0,8850636800
2022-03-09 15:22:25.403538,1696.0,8847372288
2022-03-09 15:22:26.416227,1696.0,8833060864
2022-03-09 15:22:27.419292,1696.0,8834400256
2022-03-09 15:22:28.432234,1696.0,8832385024
2022-03-09 15:22:29.440968,1696.0,8825352192
2022-03-09 15:22:30.450749,1696.0,8823418880
2022-03-09 15:22:31.463934,1696.0,8808701952
2022-03-09 15:22:32.478945,1696.0,8787656704
2022-03-09 15:22:33.490006,1696.0,8772739072
2022-03-09 15:22:34.502798,1696.0,8759508992
2022-03-09 15:22:35.514541,1696.0,8760242176
2022-03-09 15:22:36.516210,1696.0,8756359168
2022-03-09 15:22:37.530248,1696.0,8723664896
2022-03-09 15:22:38.542367,1696.0,8715509760
2022-03-09 15:22:39.556509,1696.0,8694763520
2022-03-09 15:22:40.570249,1696.0,8699498496
2022-03-09 15:22:41.581807,1696.0,8703582208
2022-03-09 15:22:42.582126,1696.0,8707117056
2022-03-09 15:22:43.595187,1696.0,8709775360
2022-03-09 15:22:44.606163,1696.0,8711565312
2022-03-09 15:22:45.619846,1696.0,8696934400
2022-03-09 15:22:46.633467,1696.0,8702124032
2022-03-09 15:22:47.647231,1696.0,8701956096
2022-03-09 15:22:48.657388,1696.0,8698216448
2022-03-09 15:22:49.670028,1696.0,8699539456
2022-03-09 15:22:50.680529,1696.0,8699695104
2022-03-09 15:22:51.693433,1696.0,8700280832
2022-03-09 15:22:52.707348,1696.0,8695750656
2022-03-09 15:22:53.707876,1696.0,8699813888
2022-03-09 15:22:54.716566,1696.0,8699133952
2022-03-09 15:22:55.719363,1696.0,8701116416
2022-03-09 15:22:56.721211,1696.0,8702668800
2022-03-09 15:22:57.733104,1696.0,8695148544
2022-03-09 15:22:58.747588,1696.0,8698892288
2022-03-09 15:22:59.758256,1696.0,8699486208
2022-03-09 15:23:00.772000,1696.0,8744796160
2022-03-09 15:23:01.780141,1696.0,8730394624
2022-03-09 15:23:02.792135,1696.0,8739958784
2022-03-09 15:23:03.804328,1696.0,8735322112
2022-03-09 15:23:04.813098,1696.0,8737464320
2022-03-09 15:23:05.824010,1696.0,8718684160
2022-03-09 15:23:06.836611,1696.0,8706875392
2022-03-09 15:23:07.852707,1696.0,8697753600
2022-03-09 15:23:08.868184,1696.0,8690950144
2022-03-09 15:23:09.881836,1696.0,8695541760
2022-03-09 15:23:10.886509,1696.0,8693235712
2022-03-09 15:23:11.899049,1696.0,8693907456
2022-03-09 15:23:12.909340,1696.0,8694276096
2022-03-09 15:23:13.923033,1696.0,8689651712
2022-03-09 15:23:14.927238,1696.0,8687509504
2022-03-09 15:23:15.936255,1696.0,8698761216
2022-03-09 15:23:16.951487,1696.0,8698544128
2022-03-09 15:23:17.965857,1696.0,8708534272
2022-03-09 15:23:18.978246,1696.0,8710631424
2022-03-09 15:23:19.990760,1696.0,8712839168
2022-03-09 15:23:21.000084,1696.0,8710381568
2022-03-09 15:23:22.011978,1696.0,8709672960
2022-03-09 15:23:23.021730,1696.0,8694837248
2022-03-09 15:23:24.032482,1696.0,8698671104
2022-03-09 15:23:25.044076,1696.0,8703143936
2022-03-09 15:23:26.058236,1696.0,8699338752
2022-03-09 15:23:27.068901,1696.0,8699650048
2022-03-09 15:23:28.084011,1696.0,8699936768
2022-03-09 15:23:29.097433,1696.0,8696717312
2022-03-09 15:23:30.110721,1696.0,8688246784
2022-03-09 15:23:31.124200,1696.0,8689532928
2022-03-09 15:23:32.138038,1696.0,8687325184
2022-03-09 15:23:33.151713,1696.0,8688017408
2022-03-09 15:23:34.164538,1696.0,8687702016
2022-03-09 15:23:35.176884,1696.0,8689606656
2022-03-09 15:23:36.185653,1696.0,8689930240
2022-03-09 15:23:37.198178,1696.0,8686620672
2022-03-09 15:23:38.209578,1696.0,8687886336
2022-03-09 15:23:39.224947,1696.0,8691171328
2022-03-09 15:23:40.239819,1696.0,8690454528
2022-03-09 15:23:41.251713,1696.0,8687398912
2022-03-09 15:23:42.261589,1696.0,8692637696
2022-03-09 15:23:43.274662,1696.0,8697344000
2022-03-09 15:23:44.276889,1696.0,8694800384
2022-03-09 15:23:45.290730,1696.0,8692350976
2022-03-09 15:23:46.300285,1696.0,8688189440
2022-03-09 15:23:47.301144,1696.0,8690753536
2022-03-09 15:23:48.315635,1696.0,8690614272
2022-03-09 15:23:49.329605,1696.0,8689438720
2022-03-09 15:23:50.343124,1696.0,8686608384
2022-03-09 15:23:51.357354,1696.0,8690642944
2022-03-09 15:23:52.372171,1696.0,8689917952
2022-03-09 15:23:53.383628,1696.0,8691875840
2022-03-09 15:23:54.397749,1696.0,8687157248
2022-03-09 15:23:55.413386,1696.0,8691347456
2022-03-09 15:23:56.430851,1696.0,8691679232
2022-03-09 15:23:57.444001,1696.0,8696147968
2022-03-09 15:23:58.446149,1696.0,8693202944
2022-03-09 15:23:59.463112,1696.0,8696766464
2022-03-09 15:24:00.465735,1696.0,8703340544
2022-03-09 15:24:01.474672,1696.0,8751759360
2022-03-09 15:24:02.488588,1696.0,8723439616
2022-03-09 15:24:03.503067,1696.0,8732553216
2022-03-09 15:24:04.512147,1696.0,8732975104
2022-03-09 15:24:05.528312,1696.0,8725422080
2022-03-09 15:24:06.539619,1696.0,8707309568
2022-03-09 15:24:07.555649,1696.0,8705536000
2022-03-09 15:24:08.566549,1696.0,8760496128
2022-03-09 15:24:09.579677,1696.0,8912822272
2022-03-09 15:24:10.587324,1696.0,8908566528
2022-03-09 15:24:11.595466,1696.0,8909422592
2022-03-09 15:24:12.601799,1696.0,8908906496
2022-03-09 15:24:13.605054,1696.0,8907354112
2022-03-09 15:24:14.608997,1696.0,8903667712
2022-03-09 15:24:15.619087,1696.0,8888963072
2022-03-09 15:24:16.632404,1696.0,8875470848
2022-03-09 15:24:17.633564,1696.0,8865464320
2022-03-09 15:24:18.636465,1696.0,8869613568
2022-03-09 15:24:19.651600,1696.0,8871501824
2022-03-09 15:24:20.652836,1696.0,8869789696
2022-03-09 15:24:21.656430,1696.0,8875544576
2022-03-09 15:24:22.658702,1696.0,8890392576
2022-03-09 15:24:23.661744,1696.0,8877096960
2022-03-09 15:24:24.665175,1696.0,8876068864
2022-03-09 15:24:25.677384,1696.0,8882290688
2022-03-09 15:24:26.679587,1696.0,8884355072
2022-03-09 15:24:27.680707,1696.0,8890753024
2022-03-09 15:24:28.692924,1696.0,8882786304
2022-03-09 15:24:29.696384,1696.0,8878133248
2022-03-09 15:24:30.703303,1696.0,8879509504
2022-03-09 15:24:31.713405,1696.0,8878776320
2022-03-09 15:24:32.717744,1696.0,8872034304
2022-03-09 15:24:33.721095,1696.0,8877322240
2022-03-09 15:24:34.723079,1696.0,8887869440
2022-03-09 15:24:35.727275,1696.0,8796430336
2022-03-09 15:24:36.741585,1696.0,8793628672
2022-03-09 15:24:37.754584,1696.0,8794394624
2022-03-09 15:24:38.769778,1696.0,8794357760
2022-03-09 15:24:39.770880,1696.0,8794746880
2022-03-09 15:24:40.774890,1696.0,8791719936
2022-03-09 15:24:41.783471,1696.0,8793628672
2022-03-09 15:24:42.796024,1696.0,8793956352
2022-03-09 15:24:43.796830,1696.0,8793915392
2022-03-09 15:24:44.804462,1696.0,8791519232
2022-03-09 15:24:45.804694,1696.0,8793608192
2022-03-09 15:24:46.816807,1696.0,8791842816
2022-03-09 15:24:47.830255,1696.0,8792174592
2022-03-09 15:24:48.838943,1696.0,8788758528
2022-03-09 15:24:49.853097,1696.0,8790089728
2022-03-09 15:24:50.869875,1696.0,8788725760
2022-03-09 15:24:51.883110,1696.0,8791597056
2022-03-09 15:24:52.891739,1696.0,8782434304
2022-03-09 15:24:53.901310,1696.0,8785522688
2022-03-09 15:24:54.906715,1696.0,8785752064
2022-03-09 15:24:55.920869,1696.0,8786161664
2022-03-09 15:24:56.928454,1696.0,8783388672
2022-03-09 15:24:57.934020,1696.0,8783220736
2022-03-09 15:24:58.943694,1696.0,8783859712
2022-03-09 15:24:59.952291,1696.0,8789237760
2022-03-09 15:25:00.962141,1696.0,8783814656
2022-03-09 15:25:01.962392,1696.0,8785354752
2022-03-09 15:25:02.971345,1696.0,8785190912
2022-03-09 15:25:03.984712,1696.0,8789712896
2022-03-09 15:25:05.147235,1696.0,8879616000
2022-03-09 15:25:06.153148,1696.0,8874590208
2022-03-09 15:25:07.163744,1696.0,8839979008
2022-03-09 15:25:08.167551,1696.0,8854740992
2022-03-09 15:25:09.178843,1696.0,8865685504
2022-03-09 15:25:10.192991,1696.0,8820465664
2022-03-09 15:25:11.196047,1696.0,8800980992
2022-03-09 15:25:12.209657,1696.0,8789585920
2022-03-09 15:25:13.210925,1696.0,8792031232
2022-03-09 15:25:14.224536,1696.0,8792981504
2022-03-09 15:25:15.238286,1696.0,8786657280
2022-03-09 15:25:16.244645,1696.0,8809406464
2022-03-09 15:25:17.256687,1696.0,8802746368
2022-03-09 15:25:18.269718,1696.0,8795480064
2022-03-09 15:25:19.284728,1696.0,8792096768
2022-03-09 15:25:20.296264,1696.0,8797597696
2022-03-09 15:25:21.309231,1696.0,8804884480
2022-03-09 15:25:22.323012,1696.0,8804831232
2022-03-09 15:25:23.328838,1696.0,8799805440
2022-03-09 15:25:24.330744,1696.0,8800034816
2022-03-09 15:25:25.345751,1696.0,8799727616
2022-03-09 15:25:26.359023,1696.0,8799404032
2022-03-09 15:25:27.371384,1696.0,8795410432
2022-03-09 15:25:28.375211,1696.0,8793800704
